repo,path,parse_error,name,events,crons,jobs,reusable_call_jobs,jobs_with_timeout,jobs_with_matrix,max_matrix_legs,concurrency_cancel,has_path_filter,jobs_with_cache,jobs_with_install,runs_listed
2dust/v2rayN,.github/workflows/build-all.yml,,release all platforms,workflow_dispatch,,2,1,0,0,0,False,False,0,0,2
2dust/v2rayN,.github/workflows/build-linux.yml,,release Linux,"workflow_dispatch,push",,14,8,0,0,0,False,False,0,4,30
2dust/v2rayN,.github/workflows/build-osx.yml,,release macOS,"workflow_dispatch,push",,4,3,0,2,2,False,False,0,0,29
2dust/v2rayN,.github/workflows/build-windows-desktop.yml,,release Windows desktop (Avalonia UI),"workflow_dispatch,push",,2,2,0,0,0,False,False,0,0,29
2dust/v2rayN,.github/workflows/build-windows-x86.yml,,release Windows x86,workflow_dispatch,,2,1,0,2,2,False,False,1,1,3
2dust/v2rayN,.github/workflows/build-windows.yml,,release Windows,"workflow_dispatch,push",,2,2,0,0,0,False,False,0,0,29
2dust/v2rayN,.github/workflows/build.yml,,build,workflow_call,,1,0,0,1,2,False,False,1,1,0
2dust/v2rayN,.github/workflows/package-zip.yml,,package and release Zip,workflow_call,,2,1,0,2,2,False,False,0,0,0
2dust/v2rayN,.github/workflows/pub-key.yml,,publish GPG public key,"workflow_call,workflow_dispatch",,1,0,0,0,0,False,False,0,0,0
2dust/v2rayN,.github/workflows/test.yml,,Code Test,"push,pull_request",,1,0,0,0,0,False,True,1,1,62
2dust/v2rayN,.github/workflows/upload-sign.yml,,sign and upload release files,workflow_call,,1,0,0,0,0,False,False,0,0,0
2dust/v2rayN,.github/workflows/winget-publish.yml,,WinGet submission on release,"workflow_dispatch,release",,1,0,0,0,0,False,False,0,0,0
jellyfin/jellyfin,.github/workflows/ci-codeql-analysis.yml,,CodeQL,"push,pull_request,schedule",24 2 * * 4,1,0,0,1,1,False,False,1,1,3
jellyfin/jellyfin,.github/workflows/ci-compat.yml,,ABI Compatibility,pull_request,,3,0,0,0,0,False,False,2,2,10
jellyfin/jellyfin,.github/workflows/ci-format.yml,,Format,"push,pull_request",,1,0,0,0,0,False,False,1,1,10
jellyfin/jellyfin,.github/workflows/ci-tests.yml,,Tests,"push,pull_request",,1,0,0,1,3,False,False,1,1,10
jellyfin/jellyfin,.github/workflows/commands.yml,,Commands,"issue_comment,pull_request",,2,0,0,0,0,False,False,1,1,103
jellyfin/jellyfin,.github/workflows/issue-stale.yml,,Stale Issue Labeler,"schedule,workflow_dispatch",30 1 * * *,1,0,0,0,0,False,False,0,0,1
jellyfin/jellyfin,.github/workflows/issue-template-check.yml,,Check Issue Template,issues,,1,0,0,0,0,False,False,1,1,17
jellyfin/jellyfin,.github/workflows/openapi-generate.yml,,OpenAPI Generate,workflow_call,,1,0,0,0,0,False,False,1,1,0
jellyfin/jellyfin,.github/workflows/openapi-merge.yml,,OpenAPI Publish,push,,3,1,0,0,0,False,False,0,0,0
jellyfin/jellyfin,.github/workflows/openapi-pull-request.yml,,OpenAPI Check,pull_request,,4,2,0,0,0,False,False,0,0,10
jellyfin/jellyfin,.github/workflows/openapi-workflow-run.yml,,OpenAPI Report,workflow_run,,2,0,0,0,0,False,False,0,0,11
jellyfin/jellyfin,.github/workflows/project-automation.yml,,Project Automation,"pull_request,pull_request_review,pull_request_target",,1,0,0,0,0,False,False,0,0,17
jellyfin/jellyfin,.github/workflows/pull-request-conflict.yml,,Merge Conflict Labeler,"push,pull_request_target",,1,0,0,0,0,False,False,0,0,6
jellyfin/jellyfin,.github/workflows/pull-request-stale.yaml,,Stale PR Check,"schedule,workflow_dispatch",30 */12 * * *,1,0,0,0,0,False,False,0,0,2
jellyfin/jellyfin,.github/workflows/release-bump-version.yaml,,🆙 Auto bump_version,"release,workflow_dispatch",,2,0,0,0,0,False,False,0,0,0
PowerShell/PowerShell,.github/workflows/analyze-reusable.yml,,CodeQL Analysis (Reusable),workflow_call,,1,0,0,1,1,False,False,1,1,0
PowerShell/PowerShell,.github/workflows/copilot-setup-steps.yml,,Copilot Setup Steps,"workflow_dispatch,pull_request",,1,0,0,0,0,False,True,0,0,0
PowerShell/PowerShell,.github/workflows/dependency-review.yml,,Dependency Review,pull_request,,1,0,0,0,0,False,False,0,0,25
PowerShell/PowerShell,.github/workflows/labels.yml,,Verify PR Labels,pull_request,,1,0,0,0,0,False,False,0,0,66
PowerShell/PowerShell,.github/workflows/linux-ci.yml,,Linux-CI,"workflow_dispatch,push,pull_request",,11,2,0,0,0,True,True,0,0,31
PowerShell/PowerShell,.github/workflows/macos-ci.yml,,macOS-CI,"push,pull_request",,9,2,0,0,0,True,True,1,1,31
PowerShell/PowerShell,.github/workflows/scorecards.yml,,Scorecard supply-chain security,"branch_protection_rule,schedule,push",20 7 * * 2,1,0,0,0,0,False,False,0,0,6
PowerShell/PowerShell,.github/workflows/verify-markdown-links.yml,,Verify Markdown Links,"push,pull_request,schedule,workflow_dispatch",0 0 * * 0,1,0,0,0,0,False,True,0,0,3
PowerShell/PowerShell,.github/workflows/windows-ci.yml,,Windows-CI,"workflow_dispatch,push,pull_request",,10,4,0,0,0,True,True,0,0,31
PowerShell/PowerShell,.github/workflows/windows-packaging-reusable.yml,,Windows Packaging (Reusable),workflow_call,,1,0,0,1,4,False,False,1,1,0
PowerShell/PowerShell,.github/workflows/xunit-tests.yml,,xUnit Tests (Reusable),workflow_call,,1,0,0,0,0,False,False,1,1,0
files-community/Files,.github/workflows/cd-sideload-preview.yml,,Files CD (Sideload Preview),workflow_dispatch,,1,0,0,1,1,False,False,1,1,7
