repo,language,star_bucket,stars_at_selection,rank_in_cell,scan_status,private,default_branch,workflow_files,workflow_files_parsed,config_jobs,has_workflows,uses_cache_any_job,jobs_with_install_steps,install_jobs_with_cache,timeout_any_job,timeout_all_jobs,concurrency_cancel_any_pr_workflow,pr_workflows,scheduled_workflows,runs_total_in_window_90d,runs_listed,runs_failed_listed,runs_scheduled_listed,runs_with_job_data,jobs_sampled,billed_minutes_sampled,raw_seconds_sampled,rounding_waste_minutes_sampled,list_price_2026_sampled,list_price_2025_sampled,priced_minutes_sampled,self_hosted_minutes_sampled,unpriced_hosted_minutes_sampled,avg_billed_minutes_per_run_sampled,est_billed_minutes_90d,est_list_price_2026_90d,markdown_files,top_level_dirs,scanned_at,api_requests
sinelaw/fresh,Rust,2000-9999,8795,25,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kata-containers/kata-containers,Rust,2000-9999,8710,26,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vi/websocat,Rust,2000-9999,8690,27,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xPlaygrounds/rig,Rust,2000-9999,8597,28,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EpicGames/lore,Rust,2000-9999,8595,29,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVIDIA/OpenShell,Rust,2000-9999,8575,30,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crossbeam-rs/crossbeam,Rust,2000-9999,8570,31,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unicity-aos/aos-ce,Rust,2000-9999,8460,32,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unicity-aos/capsule-memory,Rust,2000-9999,8443,33,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neon-bindings/neon,Rust,2000-9999,8424,34,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unicity-aos/capsule-identity,Rust,2000-9999,8413,35,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j178/prek,Rust,2000-9999,8404,36,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unicity-aos/capsule-fs,Rust,2000-9999,8392,37,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qualcomm/GenieX,Rust,2000-9999,8361,38,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cross-rs/cross,Rust,2000-9999,8316,39,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pydantic/monty,Rust,2000-9999,8203,40,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
superradcompany/microsandbox,Rust,2000-9999,8195,41,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pollen-robotics/microduck,Rust,2000-9999,8108,42,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ducaale/xh,Rust,2000-9999,8068,43,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epi052/feroxbuster,Rust,2000-9999,8063,44,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai-dynamo/dynamo,Rust,2000-9999,8029,45,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bensadeh/tailspin,Rust,2000-9999,7963,46,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
napi-rs/napi-rs,Rust,2000-9999,7937,47,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fujiapple852/trippy,Rust,2000-9999,7907,48,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alvr-org/ALVR,Rust,2000-9999,7902,49,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warp-tech/warpgate,Rust,2000-9999,7867,50,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ultraworkers/claw-code,Rust,10000-inf,195206,1,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clash-verge-rev/clash-verge-rev,Rust,10000-inf,143837,2,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farion1231/cc-switch,Rust,10000-inf,132357,3,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openai/codex,Rust,10000-inf,123389,4,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rustdesk/rustdesk,Rust,10000-inf,123192,5,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rust-lang/rust,Rust,10000-inf,118392,6,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tauri-apps/tauri,Rust,10000-inf,111004,7,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoland/deno,Rust,10000-inf,108403,8,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oven-sh/bun,Rust,10000-inf,95944,9,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ruvnet/RuView,Rust,10000-inf,93044,10,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zed-industries/zed,Rust,10000-inf,90121,11,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
astral-sh/uv,Rust,10000-inf,89724,12,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtk-ai/rtk,Rust,10000-inf,79970,13,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unionlabs/union,Rust,10000-inf,73801,14,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openinterpreter/openinterpreter,Rust,10000-inf,68295,15,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BurntSushi/ripgrep,Rust,10000-inf,68183,16,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dani-garcia/vaultwarden,Rust,10000-inf,67182,17,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alacritty/alacritty,Rust,10000-inf,65686,18,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warpdotdev/warp,Rust,10000-inf,64956,19,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rust-lang/rustlings,Rust,10000-inf,64122,20,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FuelLabs/sway,Rust,10000-inf,61449,21,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw93/Pake,Rust,10000-inf,61385,22,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharkdp/bat,Rust,10000-inf,60416,23,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
starship/starship,Rust,10000-inf,59862,24,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rust-unofficial/awesome-rust,Rust,10000-inf,59296,25,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meilisearch/meilisearch,Rust,10000-inf,59267,26,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FuelLabs/fuel-core,Rust,10000-inf,56856,27,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
typst/typst,Rust,10000-inf,55967,28,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaif-goose/goose,Rust,10000-inf,54133,29,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
astral-sh/ruff,Rust,10000-inf,49587,30,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bevyengine/bevy,Rust,10000-inf,48138,31,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
helix-editor/helix,Rust,10000-inf,46182,32,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharkdp/fd,Rust,10000-inf,44370,33,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccxt/ccxt,Rust,10000-inf,43950,34,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juspay/hyperswitch,Rust,10000-inf,43600,35,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FuelLabs/fuels-rs,Rust,10000-inf,43030,36,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vercel-labs/agent-browser,Rust,10000-inf,42420,37,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sxyazi/yazi,Rust,10000-inf,42122,38,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GyulyVGC/sniffnet,Rust,10000-inf,41083,39,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hmbown/Codewhale,Rust,10000-inf,40952,40,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nushell/nushell,Rust,10000-inf,40485,41,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pola-rs/polars,Rust,10000-inf,39706,42,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tinyhumansai/openhuman,Rust,10000-inf,39660,43,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ajeetdsouza/zoxide,Rust,10000-inf,39397,44,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DioxusLabs/dioxus,Rust,10000-inf,39028,45,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spacedriveapp/spacedrive,Rust,10000-inf,38949,46,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lapce/lapce,Rust,10000-inf,38840,47,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
servo/servo,Rust,10000-inf,37955,48,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
herdrdev/herdr,Rust,10000-inf,37731,49,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
firecracker-microvm/firecracker,Rust,10000-inf,36678,50,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencast/opencast,Java,100-499,499,1,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
osalvador/ReplicaDB,Java,100-499,499,2,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jenkinsci/docker-plugin,Java,100-499,498,3,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bujiio/buji-pac4j,Java,100-499,498,4,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
insideapp-fr/sonar-flutter,Java,100-499,498,5,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
milvus-io/milvus-sdk-java,Java,100-499,498,6,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tonihele/OpenKeeper,Java,100-499,498,7,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sendgrid/sendgrid-java,Java,100-499,497,8,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oxylabs/shein-scraper,Java,100-499,497,9,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
microsoft/LangChain4j-for-Beginners,Java,100-499,497,10,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
al3xtjames/ghidra-firmware-utils,Java,100-499,496,11,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
icei-pucminas/aeds2,Java,100-499,496,12,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dromara/mica-mqtt,Java,100-499,495,13,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antlr/intellij-plugin-v4,Java,100-499,495,14,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/spring-framework-petclinic,Java,100-499,495,15,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pentaho/pentaho-platform,Java,100-499,494,16,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kiegroup/optaplanner,Java,100-499,494,17,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yaxim-org/yaxim,Java,100-499,494,18,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Doist/RecyclerViewExtensions,Java,100-499,494,19,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xuxueli/xxl-mq,Java,100-499,493,20,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-guides/gs-uploading-files,Java,100-499,492,21,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flamingock/flamingock-java,Java,100-499,492,22,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kohlschutter/junixsocket,Java,100-499,492,23,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google/allocation-instrumenter,Java,100-499,492,24,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sitemesh/sitemesh3,Java,100-499,491,25,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stoicflame/enunciate,Java,100-499,491,26,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apache/commons-codec,Java,100-499,490,27,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dlmily/Tomato-Novel-Downloader-Lite,Java,100-499,490,28,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hantsy/spring-webmvc-jwt-sample,Java,100-499,490,29,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2aproject/a2a-java,Java,100-499,490,30,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bingoogolapple/BGATransformersTip-Android,Java,100-499,490,31,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exzhawk/EhViewer,Java,100-499,489,32,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dekorateio/dekorate,Java,100-499,489,33,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cloudsimplus/cloudsimplus,Java,100-499,489,34,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
processing/processing4,Java,100-499,489,35,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shibaFoss/AIO-Video-Downloader,Java,100-499,488,36,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wro4j/wro4j,Java,100-499,488,37,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zhikunqingtao/zhikuncode,Java,100-499,488,38,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
palantir/conjure,Java,100-499,487,39,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xuxueli/xxl-tool,Java,100-499,486,40,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apache/commons-imaging,Java,100-499,486,41,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gchq/stroom,Java,100-499,486,42,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atomikos/transactions-essentials,Java,100-499,485,43,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrusframework/citrus,Java,100-499,485,44,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bytedesk/bytedesk,Java,100-499,484,45,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apache/camel-examples,Java,100-499,484,46,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capawesome-team/capacitor-plugins,Java,100-499,482,47,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle/graalvm-reachability-metadata,Java,100-499,481,48,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-projects/spring-plugin,Java,100-499,481,49,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryanhcode/sable,Java,100-499,481,50,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broadinstitute/gatk,Java,500-1999,1996,1,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
langgraph4j/langgraph4j,Java,500-1999,1994,2,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nashtech-garage/yas,Java,500-1999,1987,3,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zhegexiaohuozi/SeimiCrawler,Java,500-1999,1987,4,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alibaba/compileflow,Java,500-1999,1986,5,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validator/validator,Java,500-1999,1981,6,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seaswalker/jdk-sourcecode-analysis,Java,500-1999,1975,7,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freerouting/freerouting,Java,500-1999,1973,8,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elastic/elasticsearch-hadoop,Java,500-1999,1971,9,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIScience/openrouteservice,Java,500-1999,1969,10,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TeamNewPipe/NewPipeExtractor,Java,500-1999,1968,11,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
javahongxi/whatsmars,Java,500-1999,1967,12,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bit4woo/knife,Java,500-1999,1964,13,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pengrad/java-telegram-bot-api,Java,500-1999,1958,14,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JetBrains/JetBrainsRuntime,Java,500-1999,1958,15,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w3c/epubcheck,Java,500-1999,1956,16,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jplag/JPlag,Java,500-1999,1956,17,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BiglySoftware/BiglyBT,Java,500-1999,1955,18,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INRIA/spoon,Java,500-1999,1955,19,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratpack/ratpack,Java,500-1999,1949,20,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dromara/MaxKey,Java,500-1999,1948,21,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
senzhk/ADBKeyBoard,Java,500-1999,1947,22,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apache/servicecomb-java-chassis,Java,500-1999,1942,23,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liyupi/yu-ai-code-mother,Java,500-1999,1941,24,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-projects/spring-session,Java,500-1999,1939,25,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kknifer7/FreeBox,Java,500-1999,1937,26,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fabric8io/docker-maven-plugin,Java,500-1999,1933,27,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
primefaces/primefaces,Java,500-1999,1932,28,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geotools/geotools,Java,500-1999,1927,29,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Discord4J/Discord4J,Java,500-1999,1920,30,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BroadleafCommerce/BroadleafCommerce,Java,500-1999,1920,31,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openmrs/openmrs-core,Java,500-1999,1913,32,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yint-tech/sekiro-open,Java,500-1999,1913,33,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LianjiaTech/retrofit-spring-boot-starter,Java,500-1999,1912,34,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoogleCloudPlatform/java-docs-samples,Java,500-1999,1911,35,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selenide/selenide,Java,500-1999,1910,36,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Automattic/simplenote-android,Java,500-1999,1910,37,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bramp/ffmpeg-cli-wrapper,Java,500-1999,1906,38,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DerekYRC/mini-spring-cloud,Java,500-1999,1903,39,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openremote/openremote,Java,500-1999,1902,40,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenHFT/Java-Thread-Affinity,Java,500-1999,1898,41,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jberkel/sms-backup-plus,Java,500-1999,1895,42,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sleeyax/burp-awesome-tls,Java,500-1999,1894,43,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neerazz/FAANG,Java,500-1999,1892,44,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
in28minutes/master-spring-and-spring-boot,Java,500-1999,1885,45,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
googleads/googleads-mobile-android-examples,Java,500-1999,1881,46,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jchambers/pushy,Java,500-1999,1879,47,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
langchain4j/langchain4j-examples,Java,500-1999,1875,48,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-projects/spring-data-redis,Java,500-1999,1871,49,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neo4j-contrib/neo4j-apoc-procedures,Java,500-1999,1867,50,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
happydog-intj/JsBridge,Java,2000-9999,9911,1,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenFeign/feign,Java,2000-9999,9797,2,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinnaker/spinnaker,Java,2000-9999,9785,3,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koral--/android-gif-drawable,Java,2000-9999,9648,4,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apache/seatunnel,Java,2000-9999,9639,5,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-projects/spring-security,Java,2000-9999,9626,6,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
checkstyle/checkstyle,Java,2000-9999,9571,7,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flowable/flowable-engine,Java,2000-9999,9534,8,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apache/jmeter,Java,2000-9999,9528,9,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-projects/spring-ai,Java,2000-9999,9434,10,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justson/AgentWeb,Java,2000-9999,9428,11,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FongMi/TV,Java,2000-9999,9371,12,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apache/iceberg,Java,2000-9999,9223,13,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabaletta/baritone,Java,2000-9999,9200,14,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iflytek/astron-agent,Java,2000-9999,8990,15,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
karatelabs/karate,Java,2000-9999,8954,16,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MuntashirAkon/AppManager,Java,2000-9999,8951,17,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
java-native-access/jna,Java,2000-9999,8931,18,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeron-io/aeron,Java,2000-9999,8858,19,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apache/shenyu,Java,2000-9999,8835,20,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testcontainers/testcontainers-java,Java,2000-9999,8735,21,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apache/beam,Java,2000-9999,8659,22,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google/tsunami-security-scanner,Java,2000-9999,8615,23,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropwizard/dropwizard,Java,2000-9999,8578,24,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wildfirechat/im-server,Java,2000-9999,8549,25,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
junit-team/junit4,Java,2000-9999,8516,26,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jeecgboot/jimureport,Java,2000-9999,8417,27,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hs-web/hsweb-framework,Java,2000-9999,8400,28,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
